195.1196,9.0399,3,0,23.5212
225.9641,13.9669,17,0,26.4341
243.2238,9.9325,25,0,16.3771
251.0278,9.9439,20,0,33.3209
226.1158,12.9472,23,0,21.3564
254.527,8.9552,12,21,18.4098
294.3306,9.9408,0,0,24.4105
256.3115,11.0209,15,0,20.4451
297.6212,14.9581,9,42,27.3637
332.2535,15.9995,24,14,29.3555
365.9501,9.9803,26,1,24.3436
333.6628,13.9696,22,10,28.3924
334.4762,9.983,12,0,30.3917
303.2424,12.9851,17,0,30.3992
341.3171,11.9889,18,6,21.3635
293.7121,12.0095,2,9,25.3949
322.7532,15.9861,14,0,21.338
384.0101,14.0877,25,0,27.4176
372.2901,16.0161,9,8,25.343
382.5417,15.0459,26,17,25.3557
321.0639,12.0405,11,26,26.3685
258.266,13.08,11,6,22.426
229.0168,13.0553,21,1,27.4042
262.6686,15.0445,12,0,27.3906
290.1029,17.032,9,0,27.3644
303.3152,15.0915,6,0,25.4364
263.3809,11.011,8,0,21.3794
239.2616,15.0237,15,0,27.3768
298.1752,13.0256,29,47,26.3864
323.9572,19.0132,34,43,28.3699
338.2849,13.0075,24,0,20.3924
394.7211,15.0328,16,8,22.4049
312.9579,21.0308,11,4,22.4466
311.2834,10.965,17,11,23.3948
317.6497,11.0487,16,5,21.4554
336.2223,16.015,10,20,39.3466
319.9593,19.0608,27,0,25.3649
306.6146,22.0635,32,3,23.3955
339.7091,13.031,24,4,26.3852
369.5787,13.012,12,0,26.3783
284.0881,9.9691,32,0,23.3122
305.7429,13.9948,21,14,26.2999
283.6598,8.0022,20,5,27.3165
296.1695,16.9786,22,0,26.31
290.1594,13.0074,34,0,29.3059
279.7188,6.0139,19,2,24.2965
306.0259,11.0831,7,0,37.4223
232.7944,11.0456,9,0,22.3348
255.6762,9.0968,6,16,24.3917
257.8214,10.0762,45,37,19.3922
283.4043,9.0547,5,6,29.3987
264.1233,9.0419,10,10,25.3641
288.4045,13.0272,37,0,28.3177
318.0183,14.9517,23,34,27.2814
354.3292,13.9533,29,0,30.3158
321.3993,11.9556,17,2,31.3224
334.0665,11.9513,27,23,25.3378
339.7623,6.9661,16,0,21.3702
277.7773,9.9111,20,13,26.3395
326.0869,17.9424,21,3,21.3778
328.1969,12.9486,13,8,28.3101
327.0253,8.9588,35,0,20.2736
263.6416,9.0153,18,18,20.3294
243.0309,11.9749,22,5,19.3312
273.7702,7.9823,10,0,19.3346
381.5718,15.9769,23,0,23.2977
270.8084,9.9681,14,0,28.3018
300.5791,9.9589,32,8,29.2897
338.8036,15.9678,34,29,26.3217
262.32,14.0041,24,0,21.3563
270.1859,6.0492,27,0,26.3727
280.5672,14.0358,42,0,22.3484
281.718,8.0729,23,0,24.4014
290.6029,11.0214,18,5,30.3951
309.3507,13.0066,16,0,26.3355
223.0777,12.009,21,0,24.3252
237.7433,10.9982,12,7,18.2549
281.6076,9.9178,21,0,21.2558
252.0093,10.976,25,5,19.3528
273.9677,8.0374,22,0,20.3474
247.9881,9.0343,10,0,27.381
306.1361,10.0602,12,21,22.4081
304.9167,14.0361,22,5,22.3793
316.9475,14.0463,9,0,37.396
296.0767,9.9882,9,0,25.3393
239.6838,8.9479,13,0,26.3166
294.1062,9.9124,39,0,22.301
315.5994,9.9407,17,0,25.3009
331.0847,10.9521,25,0,18.285
252.4908,9.9445,18,0,41.2672
268.8041,12.951,20,9,19.2494
263.3528,10.9623,25,10,18.225
305.9214,14.9216,31,0,24.235
298.0534,15.9202,26,0,30.2561
261.8809,11.9554,28,0,21.287
293.7076,10.9793,20,0,18.2908
215.7856,7.9514,30,0,37.2859
237.5911,8.9927,41,0,17.3344
215.8253,8.9645,30,0,20.2923
317.5758,9.9489,26,0,22.2705
275.7994,9.8981,35,0,23.2272
285.5678,9.9,22,0,19.226
284.0572,9.9387,28,0,20.2472
192.4105,5.9303,28,0,15.2272
281.3113,11.9392,26,0,20.2563
222.7976,14.9126,24,8,24.2243
282.1591,7.942,16,0,24.2083
229.9223,14.9426,38,0,24.2093
264.8298,13.9312,43,0,30.1991
222.0375,11.9768,33,0,26.2414
283.04,11.0263,29,0,23.2535
244.4652,9.9867,48,0,35.2423
245.2345,17.0151,22,0,21.2901
254.2011,10.964,14,0,15.2869
326.9066,6.9828,27,0,16.304
270.8942,8.9313,25,0,25.2828
213.703,10.8996,16,0,21.2514
242.0144,8.9206,29,0,21.2346
269.0967,6.9438,22,0,20.2539
265.0719,11.9487,39,0,19.2714
220.0924,6.9502,19,0,22.2799
289.1811,11.9478,27,0,21.2795
246.303,5.9213,48,0,21.2527
265.9852,7.9685,16,0,18.2538
236.7572,7.9504,26,0,24.2048
192.8273,9.9837,19,3,36.2509
219.6298,10.9532,22,17,22.2435
239.6853,13.9929,17,0,18.2599
219.3483,9.9859,18,0,22.239
231.3299,8.9614,29,0,22.2206
254.4682,12.9679,42,0,18.2471
259.6734,9.9735,20,0,22.267
214.3869,8.9846,14,0,27.3259
235.2266,9.9927,10,0,18.687
240.3325,9.9629,17,0,30.6993
277.8893,5.9871,11,0,30.1479
253.4397,7.991,9,0,27.1183
228.8731,5.0172,3,0,31.9895
260.3973,10.9401,5,9,24.7288
233.4182,6.9207,7,0,33.2511
256.7843,9.9213,7,0,27.5693
245.4229,15.9236,22,0,25.7741
274.0788,7.9023,27,0,34.785
232.8533,12.896,8,0,45.9353
313.9895,8.9021,11,4,26.8984
291.7015,5.9109,23,0,30.0104
252.8946,7.9412,10,0,28.9803
291.4724,15.9546,13,0,36.1685
282.1995,9.9458,18,8,40.7856
286.9052,14.9262,28,0,25.4715
305.1474,9.9554,18,0,37.376
249.586,10.9773,19,0,30.0731
253.4368,7.9677,16,0,31.3002
250.4093,12.9927,17,0,27.684
266.5747,11.0503,11,0,26.0462
300.8318,14.0843,21,0,23.1155
285.3664,10.0228,10,0,20.3208
237.3979,9.0016,1,0,50.784
267.0559,9.9421,8,0,31.043
319.6209,7.932,18,0,26.3676
241.1699,7.9343,18,0,20.2938
319.8599,11.9407,18,0,22.2827
327.2056,4.9245,20,0,25.2749
365.8566,8.9216,19,0,24.2768
329.3133,8.9475,21,0,23.2718
324.1399,17.9926,14,0,23.2744
277.4284,17.9909,3,0,22.3044
237.71,10.0249,6,0,24.316
330.1559,11.0516,18,0,30.3298
460.7398,14.0124,55,0,24.3179
424.3675,10.0539,14,0,27.3933
365.3249,10.0394,23,0,20.4292
336.4735,7.0797,16,18,27.5143
300.2468,9.0156,5,5,21.4663
268.324,9.999,4,0,21.428
362.6885,8.9603,5,3,23.3899
360.9689,5.9443,7,9,19.3828
392.8582,5.9261,10,0,25.3442
347.7609,8.9536,10,0,19.3498
428.7535,12.9378,1,9,20.327
384.8165,14.9715,9,0,26.333
366.6753,12.0278,1,6,20.3521
376.5358,10.0208,24,38,26.4
357.3212,12.0231,14,5,22.4267
318.717,6.0415,8,0,21.4557
292.8977,11.0708,7,0,26.4675
258.8902,11.1463,16,0,21.4806
393.4596,11.0362,6,0,20.4278
278.567,5.0691,6,0,26.467
352.4799,8.9426,1,0,21.3674
330.9698,11.9608,12,1,25.4236
315.1508,14.9606,7,0,22.3876
227.2189,9.9623,1,0,19.376
330.0418,8.9873,10,0,23.3932
286.1641,10.0327,20,7,30.3893
323.2253,10.9741,20,0,23.3517
319.192,8.0925,2,0,19.4955
268.0694,7.0429,11,0,25.4617
245.9792,9.068,14,0,16.5063
259.3025,4.0218,0,0,34.4091
273.6396,8.9568,0,0,15.3152
232.9869,7.918,4,0,22.3112
269.1741,5.9609,5,0,18.3706
259.1847,6.9524,12,0,19.3657
266.4846,11.9413,17,0,31.3776
293.3275,4.9211,17,0,25.4586
369.738,5.8811,19,0,14.4782
288.8923,11.8888,9,0,19.4153
266.9287,9.9217,3,0,36.3464
265.7967,5.9384,10,0,16.3144
312.9789,3.9539,6,0,17.2912
269.4495,2.9379,5,0,25.3007
304.9603,8.9001,5,0,25.3221
317.8301,9.9451,0,0,18.4151
305.7016,11.9348,0,0,22.4275
313.762,12.0313,0,16,18.5277
308.5354,7.9687,4,0,13.4772
281.3519,10.0255,0,0,17.5382
384.8084,6.9429,9,0,21.4604
349.0207,6.9057,13,0,24.4189
273.5898,6.9303,14,0,14.3906
320.382,2.9922,4,17,19.4449
303.6671,8.0063,4,0,13.4429
320.4623,4.0284,8,0,21.4696
267.8381,6.976,0,11,18.3888
317.7574,4.0173,0,0,20.4364
290.7335,13.0178,10,0,21.3958
311.9789,12.0752,8,0,30.4291
290.7643,9.0824,7,0,19.4849
291.2451,7.0773,6,0,14.5265
239.3607,6.0782,4,0,17.471
279.1364,5.1255,0,0,12.4863
237.0345,4.1881,0,0,19.5591
247.2631,10.1671,4,0,15.5584
254.9569,7.124,5,0,10.6054
239.8931,7.0682,15,0,18.5888
288.7617,5.0549,15,0,15.5456
250.8072,5.066,5,4,15.5701
245.5454,6.0015,4,0,21.5706
258.7655,5.0254,9,0,19.6177
304.8625,4.919,4,0,32.5032
287.3285,6.8941,20,0,12.4421
296.2065,3.9394,2,0,22.4576
253.6745,8.8811,0,0,14.4275
180.4541,3.9873,3,0,14.5327
215.1734,6.8931,5,0,18.4656
199.9539,6.9305,12,0,14.5108
232.4901,5.9179,0,0,12.4562
274.2717,8.0371,6,0,19.5114
266.2718,3.9629,3,0,17.4401
259.8762,8.9535,33,0,21.4346
288.548,5.0077,3,0,15.5122
257.8474,7.9076,16,0,12.4543
246.6433,11.1016,0,0,14.6044
282.0723,2.9518,3,0,18.4459
241.4695,7.0683,11,0,27.5749
295.5533,12.976,7,0,24.5064
227.9081,5.9093,0,0,20.4705
261.6507,12.9305,12,0,25.4724
223.814,3.9172,5,0,23.466
241.2408,2.9028,17,0,16.4631
214.1259,0.9114,0,0,13.4873
181.9112,1.918,0,0,14.4821
223.1953,6.9185,5,0,34.4395
254.9734,6.9578,1,0,21.4576
193.0371,6.9002,0,0,29.4593
271.1023,5.893,4,0,15.5172
248.9331,7.9213,0,0,15.5029
256.0883,3.9841,0,0,10.4742
227.4908,10.0635,0,0,14.5661
258.6455,8.1413,0,0,32.5977
174.9688,10.1867,0,0,14.5984
216.2327,6.2535,1,0,31.6283
228.4222,1.1134,0,0,18.5279
220.8011,6.137,1,0,12.5728
226.745,6.0947,0,0,24.5761
222.5286,8.0863,0,0,16.5365
276.56,10.055,0,0,20.5152
291.4882,7.1562,0,0,13.6062
314.3857,7.0979,0,0,24.5007
221.7486,6.0997,9,0,19.5767
236.395,8.0849,0,0,15.5806
282.8221,7.1209,8,4,23.5422
285.4942,7.1485,9,0,15.5851
285.988,7.1824,7,2,11.662
227.7333,9.0867,0,0,13.659
219.521,9.0991,1,0,10.6759
189.9285,5.9692,0,0,14.5675
210.7722,4.93,0,0,13.5958
235.8632,8.8709,0,0,13.6131
220.4461,6.9568,3,0,19.6662
251.1457,8.9352,0,0,20.6084
199.9783,10.0722,3,0,15.7093
192.5215,6.0273,0,0,34.6689
241.7491,4.0515,0,0,16.6771
279.0199,4.9689,11,0,19.6005
285.4518,8.913,0,0,27.5492
284.7353,8.9533,0,0,14.5494
307.1639,11.994,4,0,21.5318
261.4332,6.0019,0,0,14.5604
279.1215,5.052,25,0,17.5728
291.841,8.0619,3,0,21.5343
315.149,9.0635,11,0,21.5446
274.6709,4.0126,7,0,17.6033
249.6662,7.0419,13,0,16.5997
282.5829,11.9772,0,0,20.4594
248.1685,9.0023,12,0,22.4533
262.2697,10.087,13,3,21.5077
289.2184,7.1305,1,0,24.4868
263.4084,10.1607,9,0,17.5678
263.6445,8.2123,10,0,18.5729
264.1146,9.1615,15,0,22.5056
266.6999,4.1185,0,0,16.5373
299.1909,12.0434,3,0,20.4926
302.8608,11.0197,12,0,24.5197
276.5429,14.0104,3,0,19.5014
317.7823,6.0987,1,0,22.5629
237.5608,7.1329,19,0,18.5948
258.5274,9.1029,10,0,26.572
243.3001,7.0894,7,0,14.5551
252.2759,7.0953,0,0,18.514
283.2383,11.113,0,0,23.4997
308.1194,6.0626,2,0,25.4292
270.9713,7.1896,4,12,31.5776
306.0146,8.0945,0,0,14.4435
335.3882,8.0887,2,0,21.504
332.8549,6.0854,0,0,17.5233
254.8663,10.0182,12,0,15.425
284.4498,9.0913,2,0,14.4512
261.9842,13.1335,7,1,20.4226
236.2492,10.2021,2,0,26.4743
245.0892,10.1424,14,13,15.412
277.8092,5.2016,0,0,18.5229
233.1429,3.0996,0,0,23.4084
189.098,7.1177,6,0,15.4104
281.4211,9.1262,20,1,23.4799
278.2572,8.1872,0,0,24.5016
220.8692,7.1579,0,0,15.5122
286.4531,8.166,9,0,19.5844
282.7052,10.1624,9,0,15.5548
298.0542,14.0432,2,0,17.4434
345.8195,10.016,16,0,27.5484
235.592,8.9105,37,0,16.4496
